telemetry_id,entity_id,asset_id,timestamp,source_type,event_count,expected_event_count,status
E005-T000172,E005,E005-AS004,2026-08-02 11:00:00,EDR,1034,1000,ACTIVE
E005-T000173,E005,E005-AS004,2026-08-02 12:00:00,EDR,1061,1000,ACTIVE
E005-T000174,E005,E005-AS004,2026-08-02 13:00:00,EDR,935,1000,ACTIVE
E005-T000175,E005,E005-AS004,2026-08-02 14:00:00,EDR,1054,1000,ACTIVE
E005-T000176,E005,E005-AS004,2026-08-02 15:00:00,EDR,1035,1000,ACTIVE
E005-T000177,E005,E005-AS004,2026-08-02 16:00:00,EDR,1034,1000,ACTIVE
E005-T000178,E005,E005-AS004,2026-08-02 17:00:00,EDR,937,1000,ACTIVE
E005-T000179,E005,E005-AS004,2026-08-02 18:00:00,EDR,1088,1000,ACTIVE
E005-T000180,E005,E005-AS004,2026-08-02 19:00:00,EDR,1086,1000,ACTIVE
E005-T000181,E005,E005-AS004,2026-08-02 20:00:00,EDR,1009,1000,ACTIVE
E005-T000182,E005,E005-AS004,2026-08-02 21:00:00,EDR,975,1000,ACTIVE
E005-T000183,E005,E005-AS004,2026-08-02 22:00:00,EDR,1005,1000,ACTIVE
E005-T000184,E005,E005-AS004,2026-08-02 23:00:00,EDR,938,1000,ACTIVE
E005-T000185,E005,E005-AS004,2026-08-03 00:00:00,EDR,1032,1000,ACTIVE
E005-T000186,E005,E005-AS004,2026-08-03 01:00:00,EDR,921,1000,ACTIVE
E005-T000187,E005,E005-AS004,2026-08-03 02:00:00,EDR,1034,1000,ACTIVE
E005-T000188,E005,E005-AS004,2026-08-03 03:00:00,EDR,1016,1000,ACTIVE
E005-T000189,E005,E005-AS004,2026-08-03 04:00:00,EDR,1003,1000,ACTIVE
E005-T000190,E005,E005-AS004,2026-08-03 05:00:00,EDR,1086,1000,ACTIVE
E005-T000191,E005,E005-AS004,2026-08-03 06:00:00,EDR,984,1000,ACTIVE
E005-T000192,E005,E005-AS004,2026-08-03 07:00:00,EDR,1010,1000,ACTIVE
E005-T000193,E005,E005-AS005,2026-08-01 08:00:00,EDR,969,1000,ACTIVE
E005-T000194,E005,E005-AS005,2026-08-01 09:00:00,EDR,1063,1000,ACTIVE
E005-T000195,E005,E005-AS005,2026-08-01 10:00:00,EDR,965,1000,ACTIVE
E005-T000196,E005,E005-AS005,2026-08-01 11:00:00,EDR,945,1000,ACTIVE
E005-T000197,E005,E005-AS005,2026-08-01 12:00:00,EDR,1088,1000,ACTIVE
E005-T000198,E005,E005-AS005,2026-08-01 13:00:00,EDR,1055,1000,ACTIVE
E005-T000199,E005,E005-AS005,2026-08-01 14:00:00,EDR,936,1000,ACTIVE
E005-T000200,E005,E005-AS005,2026-08-01 15:00:00,EDR,1017,1000,ACTIVE
E005-T000201,E005,E005-AS005,2026-08-01 16:00:00,EDR,953,1000,ACTIVE
E005-T000202,E005,E005-AS005,2026-08-01 17:00:00,EDR,1080,1000,ACTIVE
E005-T000203,E005,E005-AS005,2026-08-01 18:00:00,EDR,912,1000,ACTIVE
E005-T000204,E005,E005-AS005,2026-08-01 19:00:00,EDR,1069,1000,ACTIVE
E005-T000205,E005,E005-AS005,2026-08-01 20:00:00,EDR,921,1000,ACTIVE
E005-T000206,E005,E005-AS005,2026-08-01 21:00:00,EDR,1025,1000,ACTIVE
E005-T000207,E005,E005-AS005,2026-08-01 22:00:00,EDR,900,1000,ACTIVE
E005-T000208,E005,E005-AS005,2026-08-01 23:00:00,EDR,903,1000,ACTIVE
E005-T000209,E005,E005-AS005,2026-08-02 00:00:00,EDR,1050,1000,ACTIVE
E005-T000210,E005,E005-AS005,2026-08-02 01:00:00,EDR,1001,1000,ACTIVE
E005-T000211,E005,E005-AS005,2026-08-02 02:00:00,EDR,1073,1000,ACTIVE
E005-T000212,E005,E005-AS005,2026-08-02 03:00:00,EDR,1013,1000,ACTIVE
E005-T000213,E005,E005-AS005,2026-08-02 04:00:00,EDR,917,1000,ACTIVE
E005-T000214,E005,E005-AS005,2026-08-02 05:00:00,EDR,1083,1000,ACTIVE
E005-T000215,E005,E005-AS005,2026-08-02 06:00:00,EDR,987,1000,ACTIVE
E005-T000216,E005,E005-AS005,2026-08-02 07:00:00,EDR,1094,1000,ACTIVE
E005-T000217,E005,E005-AS005,2026-08-02 08:00:00,EDR,1071,1000,ACTIVE
E005-T000218,E005,E005-AS005,2026-08-02 09:00:00,EDR,1066,1000,ACTIVE
E005-T000219,E005,E005-AS005,2026-08-02 10:00:00,EDR,936,1000,ACTIVE
E005-T000220,E005,E005-AS005,2026-08-02 11:00:00,EDR,951,1000,ACTIVE
E005-T000221,E005,E005-AS005,2026-08-02 12:00:00,EDR,901,1000,ACTIVE
E005-T000222,E005,E005-AS005,2026-08-02 13:00:00,EDR,1029,1000,ACTIVE
E005-T000223,E005,E005-AS005,2026-08-02 14:00:00,EDR,990,1000,ACTIVE
E005-T000224,E005,E005-AS005,2026-08-02 15:00:00,EDR,1090,1000,ACTIVE
E005-T000225,E005,E005-AS005,2026-08-02 16:00:00,EDR,1027,1000,ACTIVE
E005-T000226,E005,E005-AS005,2026-08-02 17:00:00,EDR,950,1000,ACTIVE
E005-T000227,E005,E005-AS005,2026-08-02 18:00:00,EDR,1098,1000,ACTIVE
E005-T000228,E005,E005-AS005,2026-08-02 19:00:00,EDR,986,1000,ACTIVE
E005-T000229,E005,E005-AS005,2026-08-02 20:00:00,EDR,1019,1000,ACTIVE
E005-T000230,E005,E005-AS005,2026-08-02 21:00:00,EDR,1093,1000,ACTIVE
E005-T000231,E005,E005-AS005,2026-08-02 22:00:00,EDR,1024,1000,ACTIVE
E005-T000232,E005,E005-AS005,2026-08-02 23:00:00,EDR,1036,1000,ACTIVE
E005-T000233,E005,E005-AS005,2026-08-03 00:00:00,EDR,1063,1000,ACTIVE
E005-T000234,E005,E005-AS005,2026-08-03 01:00:00,EDR,942,1000,ACTIVE
E005-T000235,E005,E005-AS005,2026-08-03 02:00:00,EDR,976,1000,ACTIVE
E005-T000236,E005,E005-AS005,2026-08-03 03:00:00,EDR,928,1000,ACTIVE
E005-T000237,E005,E005-AS005,2026-08-03 04:00:00,EDR,1052,1000,ACTIVE
E005-T000238,E005,E005-AS005,2026-08-03 05:00:00,EDR,955,1000,ACTIVE
E005-T000239,E005,E005-AS005,2026-08-03 06:00:00,EDR,1080,1000,ACTIVE
E005-T000240,E005,E005-AS005,2026-08-03 07:00:00,EDR,980,1000,ACTIVE
E005-T000241,E005,E005-AS006,2026-08-01 08:00:00,EDR,955,1000,ACTIVE
E005-T000242,E005,E005-AS006,2026-08-01 09:00:00,EDR,1055,1000,ACTIVE
E005-T000243,E005,E005-AS006,2026-08-01 10:00:00,EDR,1012,1000,ACTIVE
E005-T000244,E005,E005-AS006,2026-08-01 11:00:00,EDR,902,1000,ACTIVE
E005-T000245,E005,E005-AS006,2026-08-01 12:00:00,EDR,1001,1000,ACTIVE
E005-T000246,E005,E005-AS006,2026-08-01 13:00:00,EDR,1087,1000,ACTIVE
E005-T000247,E005,E005-AS006,2026-08-01 14:00:00,EDR,921,1000,ACTIVE
E005-T000248,E005,E005-AS006,2026-08-01 15:00:00,EDR,1098,1000,ACTIVE
E005-T000249,E005,E005-AS006,2026-08-01 16:00:00,EDR,1088,1000,ACTIVE
E005-T000250,E005,E005-AS006,2026-08-01 17:00:00,EDR,923,1000,ACTIVE
E005-T000251,E005,E005-AS006,2026-08-01 18:00:00,EDR,1085,1000,ACTIVE
E005-T000252,E005,E005-AS006,2026-08-01 19:00:00,EDR,929,1000,ACTIVE
E005-T000253,E005,E005-AS006,2026-08-01 20:00:00,EDR,970,1000,ACTIVE
E005-T000254,E005,E005-AS006,2026-08-01 21:00:00,EDR,950,1000,ACTIVE
E005-T000255,E005,E005-AS006,2026-08-01 22:00:00,EDR,954,1000,ACTIVE
E005-T000256,E005,E005-AS006,2026-08-01 23:00:00,EDR,937,1000,ACTIVE
E005-T000257,E005,E005-AS006,2026-08-02 00:00:00,EDR,1015,1000,ACTIVE
E005-T000258,E005,E005-AS006,2026-08-02 01:00:00,EDR,1025,1000,ACTIVE
E005-T000259,E005,E005-AS006,2026-08-02 02:00:00,EDR,935,1000,ACTIVE
E005-T000260,E005,E005-AS006,2026-08-02 03:00:00,EDR,1056,1000,ACTIVE
E005-T000261,E005,E005-AS006,2026-08-02 04:00:00,EDR,1091,1000,ACTIVE
E005-T000262,E005,E005-AS006,2026-08-02 05:00:00,EDR,965,1000,ACTIVE
E005-T000263,E005,E005-AS006,2026-08-02 06:00:00,EDR,1033,1000,ACTIVE
E005-T000264,E005,E005-AS006,2026-08-02 07:00:00,EDR,991,1000,ACTIVE
E005-T000265,E005,E005-AS006,2026-08-02 08:00:00,EDR,1061,1000,ACTIVE
E005-T000266,E005,E005-AS006,2026-08-02 09:00:00,EDR,942,1000,ACTIVE
E005-T000267,E005,E005-AS006,2026-08-02 10:00:00,EDR,1092,1000,ACTIVE
E005-T000268,E005,E005-AS006,2026-08-02 11:00:00,EDR,1085,1000,ACTIVE
E005-T000269,E005,E005-AS006,2026-08-02 12:00:00,EDR,958,1000,ACTIVE
E005-T000270,E005,E005-AS006,2026-08-02 13:00:00,EDR,1081,1000,ACTIVE
E005-T000271,E005,E005-AS006,2026-08-02 14:00:00,EDR,1002,1000,ACTIVE
E005-T000272,E005,E005-AS006,2026-08-02 15:00:00,EDR,1055,1000,ACTIVE
E005-T000273,E005,E005-AS006,2026-08-02 16:00:00,EDR,1076,1000,ACTIVE
E005-T000274,E005,E005-AS006,2026-08-02 17:00:00,EDR,1055,1000,ACTIVE
E005-T000275,E005,E005-AS006,2026-08-02 18:00:00,EDR,1049,1000,ACTIVE
E005-T000276,E005,E005-AS006,2026-08-02 19:00:00,EDR,1033,1000,ACTIVE
E005-T000277,E005,E005-AS006,2026-08-02 20:00:00,EDR,944,1000,ACTIVE
E005-T000278,E005,E005-AS006,2026-08-02 21:00:00,EDR,1090,1000,ACTIVE
E005-T000279,E005,E005-AS006,2026-08-02 22:00:00,EDR,986,1000,ACTIVE
E005-T000280,E005,E005-AS006,2026-08-02 23:00:00,EDR,1056,1000,ACTIVE
E005-T000281,E005,E005-AS006,2026-08-03 00:00:00,EDR,923,1000,ACTIVE
E005-T000282,E005,E005-AS006,2026-08-03 01:00:00,EDR,955,1000,ACTIVE
E005-T000283,E005,E005-AS006,2026-08-03 02:00:00,EDR,963,1000,ACTIVE
E005-T000284,E005,E005-AS006,2026-08-03 03:00:00,EDR,1051,1000,ACTIVE
E005-T000285,E005,E005-AS006,2026-08-03 04:00:00,EDR,948,1000,ACTIVE
E005-T000286,E005,E005-AS006,2026-08-03 05:00:00,EDR,1002,1000,ACTIVE
E005-T000287,E005,E005-AS006,2026-08-03 06:00:00,EDR,1089,1000,ACTIVE
E005-T000288,E005,E005-AS006,2026-08-03 07:00:00,EDR,1098,1000,ACTIVE
E005-T000289,E005,E005-AS007,2026-08-01 08:00:00,EDR,1085,1000,ACTIVE
E005-T000290,E005,E005-AS007,2026-08-01 09:00:00,EDR,918,1000,ACTIVE
E005-T000291,E005,E005-AS007,2026-08-01 10:00:00,EDR,980,1000,ACTIVE
E005-T000292,E005,E005-AS007,2026-08-01 11:00:00,EDR,962,1000,ACTIVE
E005-T000293,E005,E005-AS007,2026-08-01 12:00:00,EDR,1065,1000,ACTIVE
E005-T000294,E005,E005-AS007,2026-08-01 13:00:00,EDR,1052,1000,ACTIVE
E005-T000295,E005,E005-AS007,2026-08-01 14:00:00,EDR,910,1000,ACTIVE
E005-T000296,E005,E005-AS007,2026-08-01 15:00:00,EDR,984,1000,ACTIVE
E005-T000297,E005,E005-AS007,2026-08-01 16:00:00,EDR,900,1000,ACTIVE
E005-T000298,E005,E005-AS007,2026-08-01 17:00:00,EDR,982,1000,ACTIVE
E005-T000299,E005,E005-AS007,2026-08-01 18:00:00,EDR,1096,1000,ACTIVE
