telemetry_id,entity_id,asset_id,timestamp,source_type,event_count,expected_event_count,status
E002-T000038,E002,E002-AS006,2026-08-18 01:00:00,EDR,953,1024,ACTIVE
E002-T000039,E002,E002-AS007,2026-08-18 01:00:00,EDR,1124,1174,ACTIVE
E002-T000040,E002,E002-AS008,2026-08-18 01:00:00,EDR,719,824,ACTIVE
E002-T000041,E002,E002-AS009,2026-08-18 01:00:00,EDR,849,820,ACTIVE
E002-T000042,E002,E002-AS010,2026-08-18 01:00:00,EDR,659,643,ACTIVE
E002-T000043,E002,E002-AS011,2026-08-18 01:00:00,EDR,664,704,ACTIVE
E002-T000044,E002,E002-AS012,2026-08-18 01:00:00,EMAIL_SECURITY,876,858,ACTIVE
E002-T000045,E002,E002-AS013,2026-08-18 01:00:00,IAM,1066,1076,ACTIVE
E002-T000046,E002,E002-AS014,2026-08-18 01:00:00,IAM,786,749,ACTIVE
E002-T000047,E002,E002-AS015,2026-08-18 01:00:00,FIREWALL,688,723,ACTIVE
E002-T000048,E002,E002-AS016,2026-08-18 01:00:00,FIREWALL,912,866,ACTIVE
E002-T000049,E002,E002-AS017,2026-08-18 01:00:00,FIREWALL,677,671,ACTIVE
E002-T000050,E002,E002-AS018,2026-08-18 01:00:00,IDS,693,607,ACTIVE
E002-T000051,E002,E002-AS019,2026-08-18 01:00:00,SIEM,1126,1167,ACTIVE
E002-T000052,E002,E002-AS020,2026-08-18 01:00:00,IAM,637,612,ACTIVE
E002-T000053,E002,E002-AS021,2026-08-18 01:00:00,EDR,618,648,ACTIVE
E002-T000054,E002,E002-AS022,2026-08-18 01:00:00,EDR,512,533,ACTIVE
E002-T000055,E002,E002-AS023,2026-08-18 01:00:00,EDR,421,430,ACTIVE
E002-T000056,E002,E002-AS024,2026-08-18 01:00:00,EDR,716,680,ACTIVE
E002-T000057,E002,E002-AS025,2026-08-18 01:00:00,EDR,981,942,ACTIVE
E002-T000058,E002,E002-AS026,2026-08-18 01:00:00,EDR,804,798,ACTIVE
E002-T000059,E002,E002-AS027,2026-08-18 01:00:00,EDR,1107,1111,ACTIVE
E002-T000060,E002,E002-AS028,2026-08-18 01:00:00,EDR,755,796,ACTIVE
E002-T000061,E002,E002-AS029,2026-08-18 01:00:00,IDS,745,724,ACTIVE
E002-T000062,E002,E002-AS030,2026-08-18 01:00:00,FIREWALL,549,555,ACTIVE
E002-T000063,E002,E002-AS031,2026-08-18 01:00:00,FIREWALL,572,596,ACTIVE
E002-T000064,E002,E002-AS032,2026-08-18 01:00:00,SIEM,811,815,ACTIVE
E002-T000065,E002,E002-AS001,2026-08-18 02:00:00,DATABASE,1235,1110,ACTIVE
E002-T000066,E002,E002-AS002,2026-08-18 02:00:00,EDR,1202,1122,ACTIVE
E002-T000067,E002,E002-AS003,2026-08-18 02:00:00,EDR,844,832,ACTIVE
E002-T000068,E002,E002-AS004,2026-08-18 02:00:00,EDR,1106,1056,ACTIVE
E002-T000069,E002,E002-AS005,2026-08-18 02:00:00,EDR,936,881,ACTIVE
E002-T000070,E002,E002-AS006,2026-08-18 02:00:00,EDR,949,1024,ACTIVE
E002-T000071,E002,E002-AS007,2026-08-18 02:00:00,EDR,1280,1174,ACTIVE
E002-T000072,E002,E002-AS008,2026-08-18 02:00:00,EDR,854,824,ACTIVE
E002-T000073,E002,E002-AS009,2026-08-18 02:00:00,EDR,812,820,ACTIVE
E002-T000074,E002,E002-AS010,2026-08-18 02:00:00,EDR,650,643,ACTIVE
E002-T000075,E002,E002-AS011,2026-08-18 02:00:00,EDR,721,704,ACTIVE
E002-T000076,E002,E002-AS012,2026-08-18 02:00:00,EMAIL_SECURITY,856,858,ACTIVE
E002-T000077,E002,E002-AS013,2026-08-18 02:00:00,IAM,1162,1076,ACTIVE
E002-T000078,E002,E002-AS014,2026-08-18 02:00:00,IAM,779,749,ACTIVE
E002-T000079,E002,E002-AS015,2026-08-18 02:00:00,FIREWALL,711,723,ACTIVE
E002-T000080,E002,E002-AS016,2026-08-18 02:00:00,FIREWALL,753,866,ACTIVE
E002-T000081,E002,E002-AS017,2026-08-18 02:00:00,FIREWALL,728,671,ACTIVE
E002-T000082,E002,E002-AS018,2026-08-18 02:00:00,IDS,601,607,ACTIVE
E002-T000083,E002,E002-AS019,2026-08-18 02:00:00,SIEM,968,1167,ACTIVE
E002-T000084,E002,E002-AS020,2026-08-18 02:00:00,IAM,588,612,ACTIVE
E002-T000085,E002,E002-AS021,2026-08-18 02:00:00,EDR,686,648,ACTIVE
E002-T000086,E002,E002-AS022,2026-08-18 02:00:00,EDR,519,533,ACTIVE
E002-T000087,E002,E002-AS023,2026-08-18 02:00:00,EDR,416,430,ACTIVE
E002-T000088,E002,E002-AS024,2026-08-18 02:00:00,EDR,703,680,ACTIVE
E002-T000089,E002,E002-AS025,2026-08-18 02:00:00,EDR,955,942,ACTIVE
E002-T000090,E002,E002-AS026,2026-08-18 02:00:00,EDR,776,798,ACTIVE
E002-T000091,E002,E002-AS027,2026-08-18 02:00:00,EDR,1177,1111,ACTIVE
E002-T000092,E002,E002-AS028,2026-08-18 02:00:00,EDR,890,796,ACTIVE
E002-T000093,E002,E002-AS029,2026-08-18 02:00:00,IDS,724,724,ACTIVE
E002-T000094,E002,E002-AS030,2026-08-18 02:00:00,FIREWALL,605,555,ACTIVE
E002-T000095,E002,E002-AS031,2026-08-18 02:00:00,FIREWALL,642,596,ACTIVE
E002-T000096,E002,E002-AS032,2026-08-18 02:00:00,SIEM,827,815,ACTIVE
E002-T000097,E002,E002-AS001,2026-08-18 03:00:00,DATABASE,1048,1110,ACTIVE
E002-T000098,E002,E002-AS002,2026-08-18 03:00:00,EDR,1126,1122,ACTIVE
E002-T000099,E002,E002-AS003,2026-08-18 03:00:00,EDR,839,832,ACTIVE
E002-T000100,E002,E002-AS004,2026-08-18 03:00:00,EDR,1038,1056,ACTIVE
E002-T000101,E002,E002-AS005,2026-08-18 03:00:00,EDR,845,881,ACTIVE
E002-T000102,E002,E002-AS006,2026-08-18 03:00:00,EDR,962,1024,ACTIVE
E002-T000103,E002,E002-AS007,2026-08-18 03:00:00,EDR,1131,1174,ACTIVE
E002-T000104,E002,E002-AS008,2026-08-18 03:00:00,EDR,781,824,ACTIVE
E002-T000105,E002,E002-AS009,2026-08-18 03:00:00,EDR,715,820,ACTIVE
E002-T000106,E002,E002-AS010,2026-08-18 03:00:00,EDR,593,643,ACTIVE
E002-T000107,E002,E002-AS011,2026-08-18 03:00:00,EDR,728,704,ACTIVE
E002-T000108,E002,E002-AS012,2026-08-18 03:00:00,EMAIL_SECURITY,845,858,ACTIVE
E002-T000109,E002,E002-AS013,2026-08-18 03:00:00,IAM,1144,1076,ACTIVE
E002-T000110,E002,E002-AS014,2026-08-18 03:00:00,IAM,718,749,ACTIVE
E002-T000111,E002,E002-AS015,2026-08-18 03:00:00,FIREWALL,690,723,ACTIVE
E002-T000112,E002,E002-AS016,2026-08-18 03:00:00,FIREWALL,873,866,ACTIVE
E002-T000113,E002,E002-AS017,2026-08-18 03:00:00,FIREWALL,685,671,ACTIVE
E002-T000114,E002,E002-AS018,2026-08-18 03:00:00,IDS,588,607,ACTIVE
E002-T000115,E002,E002-AS019,2026-08-18 03:00:00,SIEM,1262,1167,ACTIVE
E002-T000116,E002,E002-AS020,2026-08-18 03:00:00,IAM,550,612,ACTIVE
E002-T000117,E002,E002-AS021,2026-08-18 03:00:00,EDR,626,648,ACTIVE
E002-T000118,E002,E002-AS022,2026-08-18 03:00:00,EDR,509,533,ACTIVE
E002-T000119,E002,E002-AS023,2026-08-18 03:00:00,EDR,453,430,ACTIVE
E002-T000120,E002,E002-AS024,2026-08-18 03:00:00,EDR,734,680,ACTIVE
E002-T000121,E002,E002-AS025,2026-08-18 03:00:00,EDR,991,942,ACTIVE
E002-T000122,E002,E002-AS026,2026-08-18 03:00:00,EDR,769,798,ACTIVE
E002-T000123,E002,E002-AS027,2026-08-18 03:00:00,EDR,1126,1111,ACTIVE
E002-T000124,E002,E002-AS028,2026-08-18 03:00:00,EDR,775,796,ACTIVE
E002-T000125,E002,E002-AS029,2026-08-18 03:00:00,IDS,711,724,ACTIVE
E002-T000126,E002,E002-AS030,2026-08-18 03:00:00,FIREWALL,599,555,ACTIVE
E002-T000127,E002,E002-AS031,2026-08-18 03:00:00,FIREWALL,589,596,ACTIVE
E002-T000128,E002,E002-AS032,2026-08-18 03:00:00,SIEM,853,815,ACTIVE
E002-T000129,E002,E002-AS001,2026-08-18 04:00:00,DATABASE,1136,1110,ACTIVE
E002-T000130,E002,E002-AS002,2026-08-18 04:00:00,EDR,1094,1122,ACTIVE
E002-T000131,E002,E002-AS003,2026-08-18 04:00:00,EDR,765,832,ACTIVE
E002-T000132,E002,E002-AS004,2026-08-18 04:00:00,EDR,1100,1056,ACTIVE
E002-T000133,E002,E002-AS005,2026-08-18 04:00:00,EDR,864,881,ACTIVE
E002-T000134,E002,E002-AS006,2026-08-18 04:00:00,EDR,1039,1024,ACTIVE
E002-T000135,E002,E002-AS007,2026-08-18 04:00:00,EDR,1127,1174,ACTIVE
E002-T000136,E002,E002-AS008,2026-08-18 04:00:00,EDR,875,824,ACTIVE
E002-T000137,E002,E002-AS009,2026-08-18 04:00:00,EDR,825,820,ACTIVE
E002-T000138,E002,E002-AS010,2026-08-18 04:00:00,EDR,665,643,ACTIVE
E002-T000139,E002,E002-AS011,2026-08-18 04:00:00,EDR,610,704,ACTIVE
E002-T000140,E002,E002-AS012,2026-08-18 04:00:00,EMAIL_SECURITY,888,858,ACTIVE
E002-T000141,E002,E002-AS013,2026-08-18 04:00:00,IAM,1114,1076,ACTIVE
E002-T000142,E002,E002-AS014,2026-08-18 04:00:00,IAM,698,749,ACTIVE
E002-T000143,E002,E002-AS015,2026-08-18 04:00:00,FIREWALL,682,723,ACTIVE
E002-T000144,E002,E002-AS016,2026-08-18 04:00:00,FIREWALL,935,866,ACTIVE
E002-T000145,E002,E002-AS017,2026-08-18 04:00:00,FIREWALL,704,671,ACTIVE
E002-T000146,E002,E002-AS018,2026-08-18 04:00:00,IDS,613,607,ACTIVE
E002-T000147,E002,E002-AS019,2026-08-18 04:00:00,SIEM,1235,1167,ACTIVE
E002-T000148,E002,E002-AS020,2026-08-18 04:00:00,IAM,557,612,ACTIVE
E002-T000149,E002,E002-AS021,2026-08-18 04:00:00,EDR,670,648,ACTIVE
E002-T000150,E002,E002-AS022,2026-08-18 04:00:00,EDR,482,533,ACTIVE
E002-T000151,E002,E002-AS023,2026-08-18 04:00:00,EDR,364,430,ACTIVE
E002-T000152,E002,E002-AS024,2026-08-18 04:00:00,EDR,678,680,ACTIVE
E002-T000153,E002,E002-AS025,2026-08-18 04:00:00,EDR,970,942,ACTIVE
E002-T000154,E002,E002-AS026,2026-08-18 04:00:00,EDR,793,798,ACTIVE
E002-T000155,E002,E002-AS027,2026-08-18 04:00:00,EDR,1103,1111,ACTIVE
E002-T000156,E002,E002-AS028,2026-08-18 04:00:00,EDR,758,796,ACTIVE
E002-T000157,E002,E002-AS029,2026-08-18 04:00:00,IDS,761,724,ACTIVE
E002-T000158,E002,E002-AS030,2026-08-18 04:00:00,FIREWALL,584,555,ACTIVE
E002-T000159,E002,E002-AS031,2026-08-18 04:00:00,FIREWALL,562,596,ACTIVE
E002-T000160,E002,E002-AS032,2026-08-18 04:00:00,SIEM,698,815,ACTIVE
E002-T000161,E002,E002-AS001,2026-08-18 05:00:00,DATABASE,1179,1110,ACTIVE
E002-T000162,E002,E002-AS002,2026-08-18 05:00:00,EDR,1115,1122,ACTIVE
E002-T000163,E002,E002-AS003,2026-08-18 05:00:00,EDR,832,832,ACTIVE
E002-T000164,E002,E002-AS004,2026-08-18 05:00:00,EDR,1146,1056,ACTIVE
E002-T000165,E002,E002-AS005,2026-08-18 05:00:00,EDR,934,881,ACTIVE
E002-T000166,E002,E002-AS006,2026-08-18 05:00:00,EDR,1091,1024,ACTIVE
E002-T000167,E002,E002-AS007,2026-08-18 05:00:00,EDR,1133,1174,ACTIVE
E002-T000168,E002,E002-AS008,2026-08-18 05:00:00,EDR,786,824,ACTIVE
E002-T000169,E002,E002-AS009,2026-08-18 05:00:00,EDR,792,820,ACTIVE
E002-T000170,E002,E002-AS010,2026-08-18 05:00:00,EDR,663,643,ACTIVE
E002-T000171,E002,E002-AS011,2026-08-18 05:00:00,EDR,710,704,ACTIVE
E002-T000172,E002,E002-AS012,2026-08-18 05:00:00,EMAIL_SECURITY,789,858,ACTIVE
E002-T000173,E002,E002-AS013,2026-08-18 05:00:00,IAM,1126,1076,ACTIVE
E002-T000174,E002,E002-AS014,2026-08-18 05:00:00,IAM,735,749,ACTIVE
E002-T000175,E002,E002-AS015,2026-08-18 05:00:00,FIREWALL,705,723,ACTIVE
E002-T000176,E002,E002-AS016,2026-08-18 05:00:00,FIREWALL,883,866,ACTIVE
E002-T000177,E002,E002-AS017,2026-08-18 05:00:00,FIREWALL,701,671,ACTIVE
E002-T000178,E002,E002-AS018,2026-08-18 05:00:00,IDS,632,607,ACTIVE
E002-T000179,E002,E002-AS019,2026-08-18 05:00:00,SIEM,1176,1167,ACTIVE
E002-T000180,E002,E002-AS020,2026-08-18 05:00:00,IAM,614,612,ACTIVE
E002-T000181,E002,E002-AS021,2026-08-18 05:00:00,EDR,717,648,ACTIVE
E002-T000182,E002,E002-AS022,2026-08-18 05:00:00,EDR,539,533,ACTIVE
E002-T000183,E002,E002-AS023,2026-08-18 05:00:00,EDR,390,430,ACTIVE
E002-T000184,E002,E002-AS024,2026-08-18 05:00:00,EDR,731,680,ACTIVE
E002-T000185,E002,E002-AS025,2026-08-18 05:00:00,EDR,937,942,ACTIVE
E002-T000186,E002,E002-AS026,2026-08-18 05:00:00,EDR,859,798,ACTIVE
E002-T000187,E002,E002-AS027,2026-08-18 05:00:00,EDR,1077,1111,ACTIVE
E002-T000188,E002,E002-AS028,2026-08-18 05:00:00,EDR,877,796,ACTIVE
E002-T000189,E002,E002-AS029,2026-08-18 05:00:00,IDS,731,724,ACTIVE
E002-T000190,E002,E002-AS030,2026-08-18 05:00:00,FIREWALL,604,555,ACTIVE
E002-T000191,E002,E002-AS031,2026-08-18 05:00:00,FIREWALL,594,596,ACTIVE
E002-T000192,E002,E002-AS032,2026-08-18 05:00:00,SIEM,801,815,ACTIVE
E002-T000193,E002,E002-AS001,2026-08-18 06:00:00,DATABASE,1220,1110,ACTIVE
E002-T000194,E002,E002-AS002,2026-08-18 06:00:00,EDR,1104,1122,ACTIVE
E002-T000195,E002,E002-AS003,2026-08-18 06:00:00,EDR,820,832,ACTIVE
E002-T000196,E002,E002-AS004,2026-08-18 06:00:00,EDR,1105,1056,ACTIVE
E002-T000197,E002,E002-AS005,2026-08-18 06:00:00,EDR,905,881,ACTIVE
E002-T000198,E002,E002-AS006,2026-08-18 06:00:00,EDR,1058,1024,ACTIVE
E002-T000199,E002,E002-AS007,2026-08-18 06:00:00,EDR,1099,1174,ACTIVE
E002-T000200,E002,E002-AS008,2026-08-18 06:00:00,EDR,794,824,ACTIVE
E002-T000201,E002,E002-AS009,2026-08-18 06:00:00,EDR,808,820,ACTIVE
E002-T000202,E002,E002-AS010,2026-08-18 06:00:00,EDR,703,643,ACTIVE
E002-T000203,E002,E002-AS011,2026-08-18 06:00:00,EDR,726,704,ACTIVE
E002-T000204,E002,E002-AS012,2026-08-18 06:00:00,EMAIL_SECURITY,904,858,ACTIVE
E002-T000205,E002,E002-AS013,2026-08-18 06:00:00,IAM,1080,1076,ACTIVE
E002-T000206,E002,E002-AS014,2026-08-18 06:00:00,IAM,796,749,ACTIVE
E002-T000207,E002,E002-AS015,2026-08-18 06:00:00,FIREWALL,720,723,ACTIVE
E002-T000208,E002,E002-AS016,2026-08-18 06:00:00,FIREWALL,995,866,ACTIVE
E002-T000209,E002,E002-AS017,2026-08-18 06:00:00,FIREWALL,684,671,ACTIVE
E002-T000210,E002,E002-AS018,2026-08-18 06:00:00,IDS,524,607,ACTIVE
E002-T000211,E002,E002-AS019,2026-08-18 06:00:00,SIEM,1233,1167,ACTIVE
E002-T000212,E002,E002-AS020,2026-08-18 06:00:00,IAM,636,612,ACTIVE
E002-T000213,E002,E002-AS021,2026-08-18 06:00:00,EDR,705,648,ACTIVE
E002-T000214,E002,E002-AS022,2026-08-18 06:00:00,EDR,484,533,ACTIVE
E002-T000215,E002,E002-AS023,2026-08-18 06:00:00,EDR,472,430,ACTIVE
E002-T000216,E002,E002-AS024,2026-08-18 06:00:00,EDR,776,680,ACTIVE
E002-T000217,E002,E002-AS025,2026-08-18 06:00:00,EDR,960,942,ACTIVE
E002-T000218,E002,E002-AS026,2026-08-18 06:00:00,EDR,776,798,ACTIVE
E002-T000219,E002,E002-AS027,2026-08-18 06:00:00,EDR,1136,1111,ACTIVE
E002-T000220,E002,E002-AS028,2026-08-18 06:00:00,EDR,841,796,ACTIVE
E002-T000221,E002,E002-AS029,2026-08-18 06:00:00,IDS,675,724,ACTIVE
E002-T000222,E002,E002-AS030,2026-08-18 06:00:00,FIREWALL,460,555,ACTIVE
E002-T000223,E002,E002-AS031,2026-08-18 06:00:00,FIREWALL,608,596,ACTIVE
E002-T000224,E002,E002-AS032,2026-08-18 06:00:00,SIEM,792,815,ACTIVE
E002-T000225,E002,E002-AS001,2026-08-18 07:00:00,DATABASE,1163,1110,ACTIVE
E002-T000226,E002,E002-AS002,2026-08-18 07:00:00,EDR,1119,1122,ACTIVE
E002-T000227,E002,E002-AS003,2026-08-18 07:00:00,EDR,943,832,ACTIVE
E002-T000228,E002,E002-AS004,2026-08-18 07:00:00,EDR,938,1056,ACTIVE
E002-T000229,E002,E002-AS005,2026-08-18 07:00:00,EDR,891,881,ACTIVE
E002-T000230,E002,E002-AS006,2026-08-18 07:00:00,EDR,1050,1024,ACTIVE
E002-T000231,E002,E002-AS007,2026-08-18 07:00:00,EDR,1187,1174,ACTIVE
E002-T000232,E002,E002-AS008,2026-08-18 07:00:00,EDR,834,824,ACTIVE
E002-T000233,E002,E002-AS009,2026-08-18 07:00:00,EDR,718,820,ACTIVE
E002-T000234,E002,E002-AS010,2026-08-18 07:00:00,EDR,707,643,ACTIVE
E002-T000235,E002,E002-AS011,2026-08-18 07:00:00,EDR,650,704,ACTIVE
E002-T000236,E002,E002-AS012,2026-08-18 07:00:00,EMAIL_SECURITY,923,858,ACTIVE
E002-T000237,E002,E002-AS013,2026-08-18 07:00:00,IAM,1033,1076,ACTIVE
E002-T000238,E002,E002-AS014,2026-08-18 07:00:00,IAM,778,749,ACTIVE
E002-T000239,E002,E002-AS015,2026-08-18 07:00:00,FIREWALL,730,723,ACTIVE
E002-T000240,E002,E002-AS016,2026-08-18 07:00:00,FIREWALL,933,866,ACTIVE
E002-T000241,E002,E002-AS017,2026-08-18 07:00:00,FIREWALL,652,671,ACTIVE
E002-T000242,E002,E002-AS018,2026-08-18 07:00:00,IDS,621,607,ACTIVE
E002-T000243,E002,E002-AS019,2026-08-18 07:00:00,SIEM,1158,1167,ACTIVE
E002-T000244,E002,E002-AS020,2026-08-18 07:00:00,IAM,655,612,ACTIVE
E002-T000245,E002,E002-AS021,2026-08-18 07:00:00,EDR,635,648,ACTIVE
E002-T000246,E002,E002-AS022,2026-08-18 07:00:00,EDR,490,533,ACTIVE
E002-T000247,E002,E002-AS023,2026-08-18 07:00:00,EDR,430,430,ACTIVE
E002-T000248,E002,E002-AS024,2026-08-18 07:00:00,EDR,666,680,ACTIVE
E002-T000249,E002,E002-AS025,2026-08-18 07:00:00,EDR,972,942,ACTIVE
E002-T000250,E002,E002-AS026,2026-08-18 07:00:00,EDR,783,798,ACTIVE
E002-T000251,E002,E002-AS027,2026-08-18 07:00:00,EDR,1191,1111,ACTIVE
E002-T000252,E002,E002-AS028,2026-08-18 07:00:00,EDR,846,796,ACTIVE
E002-T000253,E002,E002-AS029,2026-08-18 07:00:00,IDS,766,724,ACTIVE
E002-T000254,E002,E002-AS030,2026-08-18 07:00:00,FIREWALL,576,555,ACTIVE
E002-T000255,E002,E002-AS031,2026-08-18 07:00:00,FIREWALL,636,596,ACTIVE
E002-T000256,E002,E002-AS032,2026-08-18 07:00:00,SIEM,786,815,ACTIVE
E002-T000257,E002,E002-AS001,2026-08-18 08:00:00,DATABASE,1131,1110,ACTIVE
E002-T000258,E002,E002-AS002,2026-08-18 08:00:00,EDR,1105,1122,ACTIVE
E002-T000259,E002,E002-AS003,2026-08-18 08:00:00,EDR,924,832,ACTIVE
E002-T000260,E002,E002-AS004,2026-08-18 08:00:00,EDR,1092,1056,ACTIVE
E002-T000261,E002,E002-AS005,2026-08-18 08:00:00,EDR,935,881,ACTIVE
E002-T000262,E002,E002-AS006,2026-08-18 08:00:00,EDR,1028,1024,ACTIVE
E002-T000263,E002,E002-AS007,2026-08-18 08:00:00,EDR,1280,1174,ACTIVE
E002-T000264,E002,E002-AS008,2026-08-18 08:00:00,EDR,874,824,ACTIVE
E002-T000265,E002,E002-AS009,2026-08-18 08:00:00,EDR,884,820,ACTIVE
E002-T000266,E002,E002-AS010,2026-08-18 08:00:00,EDR,602,643,ACTIVE
E002-T000267,E002,E002-AS011,2026-08-18 08:00:00,EDR,720,704,ACTIVE
E002-T000268,E002,E002-AS012,2026-08-18 08:00:00,EMAIL_SECURITY,803,858,ACTIVE
E002-T000269,E002,E002-AS013,2026-08-18 08:00:00,IAM,1069,1076,ACTIVE
E002-T000270,E002,E002-AS014,2026-08-18 08:00:00,IAM,752,749,ACTIVE
E002-T000271,E002,E002-AS015,2026-08-18 08:00:00,FIREWALL,688,723,ACTIVE
E002-T000272,E002,E002-AS016,2026-08-18 08:00:00,FIREWALL,912,866,ACTIVE
E002-T000273,E002,E002-AS017,2026-08-18 08:00:00,FIREWALL,767,671,ACTIVE
E002-T000274,E002,E002-AS018,2026-08-18 08:00:00,IDS,644,607,ACTIVE
E002-T000275,E002,E002-AS019,2026-08-18 08:00:00,SIEM,1128,1167,ACTIVE
E002-T000276,E002,E002-AS020,2026-08-18 08:00:00,IAM,621,612,ACTIVE
E002-T000277,E002,E002-AS021,2026-08-18 08:00:00,EDR,598,648,ACTIVE
E002-T000278,E002,E002-AS022,2026-08-18 08:00:00,EDR,522,533,ACTIVE
E002-T000279,E002,E002-AS023,2026-08-18 08:00:00,EDR,431,430,ACTIVE
E002-T000280,E002,E002-AS024,2026-08-18 08:00:00,EDR,674,680,ACTIVE
E002-T000281,E002,E002-AS025,2026-08-18 08:00:00,EDR,1008,942,ACTIVE
E002-T000282,E002,E002-AS026,2026-08-18 08:00:00,EDR,758,798,ACTIVE
E002-T000283,E002,E002-AS027,2026-08-18 08:00:00,EDR,1079,1111,ACTIVE
E002-T000284,E002,E002-AS028,2026-08-18 08:00:00,EDR,802,796,ACTIVE
E002-T000285,E002,E002-AS029,2026-08-18 08:00:00,IDS,686,724,ACTIVE
E002-T000286,E002,E002-AS030,2026-08-18 08:00:00,FIREWALL,499,555,ACTIVE
E002-T000287,E002,E002-AS031,2026-08-18 08:00:00,FIREWALL,606,596,ACTIVE
E002-T000288,E002,E002-AS032,2026-08-18 08:00:00,SIEM,776,815,ACTIVE
E002-T000289,E002,E002-AS001,2026-08-18 09:00:00,DATABASE,1116,1110,ACTIVE
E002-T000290,E002,E002-AS002,2026-08-18 09:00:00,EDR,1032,1122,ACTIVE
E002-T000291,E002,E002-AS003,2026-08-18 09:00:00,EDR,934,832,ACTIVE
E002-T000292,E002,E002-AS004,2026-08-18 09:00:00,EDR,1130,1056,ACTIVE
E002-T000293,E002,E002-AS005,2026-08-18 09:00:00,EDR,873,881,ACTIVE
E002-T000294,E002,E002-AS006,2026-08-18 09:00:00,EDR,1028,1024,ACTIVE
E002-T000295,E002,E002-AS007,2026-08-18 09:00:00,EDR,1139,1174,ACTIVE
E002-T000296,E002,E002-AS008,2026-08-18 09:00:00,EDR,820,824,ACTIVE
E002-T000297,E002,E002-AS009,2026-08-18 09:00:00,EDR,894,820,ACTIVE
E002-T000298,E002,E002-AS010,2026-08-18 09:00:00,EDR,659,643,ACTIVE
E002-T000299,E002,E002-AS011,2026-08-18 09:00:00,EDR,633,704,ACTIVE
E002-T000300,E002,E002-AS012,2026-08-18 09:00:00,EMAIL_SECURITY,835,858,ACTIVE
