telemetry_id,entity_id,asset_id,timestamp,source_type,event_count,expected_event_count,status
E001-T000056,E001,E001-AS001,2026-08-12 07:00:00,EDR,984,950,ACTIVE
E001-T000057,E001,E001-AS001,2026-08-12 08:00:00,EDR,926,950,ACTIVE
E001-T000058,E001,E001-AS001,2026-08-12 09:00:00,EDR,926,950,ACTIVE
E001-T000059,E001,E001-AS001,2026-08-12 10:00:00,EDR,993,950,ACTIVE
E001-T000060,E001,E001-AS001,2026-08-12 11:00:00,EDR,953,950,ACTIVE
E001-T000061,E001,E001-AS001,2026-08-12 12:00:00,EDR,3,950,DEGRADED
E001-T000062,E001,E001-AS001,2026-08-12 13:00:00,EDR,14,950,DEGRADED
E001-T000063,E001,E001-AS001,2026-08-12 14:00:00,EDR,9,950,DEGRADED
E001-T000064,E001,E001-AS001,2026-08-12 15:00:00,EDR,880,950,ACTIVE
E001-T000065,E001,E001-AS001,2026-08-12 16:00:00,EDR,982,950,ACTIVE
E001-T000066,E001,E001-AS001,2026-08-12 17:00:00,EDR,877,950,ACTIVE
E001-T000067,E001,E001-AS001,2026-08-12 18:00:00,EDR,926,950,ACTIVE
E001-T000068,E001,E001-AS001,2026-08-12 19:00:00,EDR,890,950,ACTIVE
E001-T000069,E001,E001-AS001,2026-08-12 20:00:00,EDR,995,950,ACTIVE
E001-T000070,E001,E001-AS001,2026-08-12 21:00:00,EDR,1015,950,ACTIVE
E001-T000071,E001,E001-AS001,2026-08-12 22:00:00,EDR,986,950,ACTIVE
E001-T000072,E001,E001-AS001,2026-08-12 23:00:00,EDR,952,950,ACTIVE
E001-T000073,E001,E001-AS001,2026-08-13 00:00:00,EDR,957,950,ACTIVE
E001-T000074,E001,E001-AS001,2026-08-13 01:00:00,EDR,924,950,ACTIVE
E001-T000075,E001,E001-AS001,2026-08-13 02:00:00,EDR,938,950,ACTIVE
E001-T000076,E001,E001-AS001,2026-08-13 03:00:00,EDR,944,950,ACTIVE
E001-T000077,E001,E001-AS001,2026-08-13 04:00:00,EDR,995,950,ACTIVE
E001-T000078,E001,E001-AS001,2026-08-13 05:00:00,EDR,969,950,ACTIVE
E001-T000079,E001,E001-AS001,2026-08-13 06:00:00,EDR,902,950,ACTIVE
E001-T000080,E001,E001-AS001,2026-08-13 07:00:00,EDR,973,950,ACTIVE
E001-T000081,E001,E001-AS001,2026-08-13 08:00:00,EDR,934,950,ACTIVE
E001-T000082,E001,E001-AS001,2026-08-13 09:00:00,EDR,986,950,ACTIVE
E001-T000083,E001,E001-AS001,2026-08-13 10:00:00,EDR,1008,950,ACTIVE
E001-T000084,E001,E001-AS001,2026-08-13 11:00:00,EDR,942,950,ACTIVE
E001-T000085,E001,E001-AS001,2026-08-13 12:00:00,EDR,939,950,ACTIVE
E001-T000086,E001,E001-AS001,2026-08-13 13:00:00,EDR,874,950,ACTIVE
E001-T000087,E001,E001-AS001,2026-08-13 14:00:00,EDR,906,950,ACTIVE
E001-T000088,E001,E001-AS001,2026-08-13 15:00:00,EDR,916,950,ACTIVE
E001-T000089,E001,E001-AS001,2026-08-13 16:00:00,EDR,980,950,ACTIVE
E001-T000090,E001,E001-AS001,2026-08-13 17:00:00,EDR,994,950,ACTIVE
E001-T000091,E001,E001-AS001,2026-08-13 18:00:00,EDR,961,950,ACTIVE
E001-T000092,E001,E001-AS001,2026-08-13 19:00:00,EDR,995,950,ACTIVE
E001-T000093,E001,E001-AS001,2026-08-13 20:00:00,EDR,955,950,ACTIVE
E001-T000094,E001,E001-AS001,2026-08-13 21:00:00,EDR,929,950,ACTIVE
E001-T000095,E001,E001-AS001,2026-08-13 22:00:00,EDR,903,950,ACTIVE
E001-T000096,E001,E001-AS001,2026-08-13 23:00:00,EDR,891,950,ACTIVE
E001-T000097,E001,E001-AS001,2026-08-14 00:00:00,EDR,975,950,ACTIVE
E001-T000098,E001,E001-AS001,2026-08-14 01:00:00,EDR,948,950,ACTIVE
E001-T000099,E001,E001-AS001,2026-08-14 02:00:00,EDR,1020,950,ACTIVE
E001-T000100,E001,E001-AS001,2026-08-14 03:00:00,EDR,921,950,ACTIVE
E001-T000101,E001,E001-AS001,2026-08-14 04:00:00,EDR,933,950,ACTIVE
E001-T000102,E001,E001-AS001,2026-08-14 05:00:00,EDR,933,950,ACTIVE
E001-T000103,E001,E001-AS001,2026-08-14 06:00:00,EDR,891,950,ACTIVE
E001-T000104,E001,E001-AS001,2026-08-14 07:00:00,EDR,927,950,ACTIVE
E001-T000105,E001,E001-AS001,2026-08-14 08:00:00,EDR,943,950,ACTIVE
E001-T000106,E001,E001-AS001,2026-08-14 09:00:00,EDR,900,950,ACTIVE
E001-T000107,E001,E001-AS001,2026-08-14 10:00:00,EDR,976,950,ACTIVE
E001-T000108,E001,E001-AS001,2026-08-14 11:00:00,EDR,995,950,ACTIVE
E001-T000109,E001,E001-AS001,2026-08-14 12:00:00,EDR,1013,950,ACTIVE
E001-T000110,E001,E001-AS001,2026-08-14 13:00:00,EDR,963,950,ACTIVE
E001-T000111,E001,E001-AS001,2026-08-14 14:00:00,EDR,976,950,ACTIVE
E001-T000112,E001,E001-AS001,2026-08-14 15:00:00,EDR,921,950,ACTIVE
E001-T000113,E001,E001-AS001,2026-08-14 16:00:00,EDR,910,950,ACTIVE
E001-T000114,E001,E001-AS001,2026-08-14 17:00:00,EDR,891,950,ACTIVE
E001-T000115,E001,E001-AS001,2026-08-14 18:00:00,EDR,930,950,ACTIVE
E001-T000116,E001,E001-AS001,2026-08-14 19:00:00,EDR,895,950,ACTIVE
E001-T000117,E001,E001-AS001,2026-08-14 20:00:00,EDR,933,950,ACTIVE
E001-T000118,E001,E001-AS001,2026-08-14 21:00:00,EDR,964,950,ACTIVE
E001-T000119,E001,E001-AS001,2026-08-14 22:00:00,EDR,961,950,ACTIVE
E001-T000120,E001,E001-AS001,2026-08-14 23:00:00,EDR,938,950,ACTIVE
E001-T000121,E001,E001-AS001,2026-08-15 00:00:00,EDR,947,950,ACTIVE
E001-T000122,E001,E001-AS001,2026-08-15 01:00:00,EDR,955,950,ACTIVE
E001-T000123,E001,E001-AS001,2026-08-15 02:00:00,EDR,1013,950,ACTIVE
E001-T000124,E001,E001-AS001,2026-08-15 03:00:00,EDR,1015,950,ACTIVE
E001-T000125,E001,E001-AS001,2026-08-15 04:00:00,EDR,900,950,ACTIVE
E001-T000126,E001,E001-AS001,2026-08-15 05:00:00,EDR,899,950,ACTIVE
E001-T000127,E001,E001-AS001,2026-08-15 06:00:00,EDR,917,950,ACTIVE
E001-T000128,E001,E001-AS001,2026-08-15 07:00:00,EDR,902,950,ACTIVE
E001-T000129,E001,E001-AS001,2026-08-15 08:00:00,EDR,1001,950,ACTIVE
E001-T000130,E001,E001-AS001,2026-08-15 09:00:00,EDR,968,950,ACTIVE
E001-T000131,E001,E001-AS001,2026-08-15 10:00:00,EDR,1005,950,ACTIVE
E001-T000132,E001,E001-AS001,2026-08-15 11:00:00,EDR,1018,950,ACTIVE
E001-T000133,E001,E001-AS001,2026-08-15 12:00:00,EDR,947,950,ACTIVE
E001-T000134,E001,E001-AS001,2026-08-15 13:00:00,EDR,903,950,ACTIVE
E001-T000135,E001,E001-AS001,2026-08-15 14:00:00,EDR,932,950,ACTIVE
E001-T000136,E001,E001-AS001,2026-08-15 15:00:00,EDR,959,950,ACTIVE
E001-T000137,E001,E001-AS001,2026-08-15 16:00:00,EDR,973,950,ACTIVE
E001-T000138,E001,E001-AS001,2026-08-15 17:00:00,EDR,936,950,ACTIVE
E001-T000139,E001,E001-AS001,2026-08-15 18:00:00,EDR,948,950,ACTIVE
E001-T000140,E001,E001-AS001,2026-08-15 19:00:00,EDR,981,950,ACTIVE
E001-T000141,E001,E001-AS001,2026-08-15 20:00:00,EDR,941,950,ACTIVE
E001-T000142,E001,E001-AS001,2026-08-15 21:00:00,EDR,899,950,ACTIVE
E001-T000143,E001,E001-AS001,2026-08-15 22:00:00,EDR,959,950,ACTIVE
E001-T000144,E001,E001-AS001,2026-08-15 23:00:00,EDR,994,950,ACTIVE
E001-T000145,E001,E001-AS002,2026-08-10 00:00:00,EDR,907,950,ACTIVE
E001-T000146,E001,E001-AS002,2026-08-10 01:00:00,EDR,878,950,ACTIVE
E001-T000147,E001,E001-AS002,2026-08-10 02:00:00,EDR,908,950,ACTIVE
E001-T000148,E001,E001-AS002,2026-08-10 03:00:00,EDR,917,950,ACTIVE
E001-T000149,E001,E001-AS002,2026-08-10 04:00:00,EDR,992,950,ACTIVE
E001-T000150,E001,E001-AS002,2026-08-10 05:00:00,EDR,959,950,ACTIVE
E001-T000151,E001,E001-AS002,2026-08-10 06:00:00,EDR,991,950,ACTIVE
E001-T000152,E001,E001-AS002,2026-08-10 07:00:00,EDR,949,950,ACTIVE
E001-T000153,E001,E001-AS002,2026-08-10 08:00:00,EDR,951,950,ACTIVE
E001-T000154,E001,E001-AS002,2026-08-10 09:00:00,EDR,961,950,ACTIVE
E001-T000155,E001,E001-AS002,2026-08-10 10:00:00,EDR,914,950,ACTIVE
E001-T000156,E001,E001-AS002,2026-08-10 11:00:00,EDR,956,950,ACTIVE
E001-T000157,E001,E001-AS002,2026-08-10 12:00:00,EDR,1024,950,ACTIVE
E001-T000158,E001,E001-AS002,2026-08-10 13:00:00,EDR,956,950,ACTIVE
E001-T000159,E001,E001-AS002,2026-08-10 14:00:00,EDR,989,950,ACTIVE
E001-T000160,E001,E001-AS002,2026-08-10 15:00:00,EDR,989,950,ACTIVE
E001-T000161,E001,E001-AS002,2026-08-10 16:00:00,EDR,941,950,ACTIVE
E001-T000162,E001,E001-AS002,2026-08-10 17:00:00,EDR,907,950,ACTIVE
E001-T000163,E001,E001-AS002,2026-08-10 18:00:00,EDR,938,950,ACTIVE
E001-T000164,E001,E001-AS002,2026-08-10 19:00:00,EDR,985,950,ACTIVE
E001-T000165,E001,E001-AS002,2026-08-10 20:00:00,EDR,973,950,ACTIVE
E001-T000166,E001,E001-AS002,2026-08-10 21:00:00,EDR,911,950,ACTIVE
E001-T000167,E001,E001-AS002,2026-08-10 22:00:00,EDR,1006,950,ACTIVE
E001-T000168,E001,E001-AS002,2026-08-10 23:00:00,EDR,878,950,ACTIVE
E001-T000169,E001,E001-AS002,2026-08-11 00:00:00,EDR,913,950,ACTIVE
E001-T000170,E001,E001-AS002,2026-08-11 01:00:00,EDR,1005,950,ACTIVE
E001-T000171,E001,E001-AS002,2026-08-11 02:00:00,EDR,887,950,ACTIVE
E001-T000172,E001,E001-AS002,2026-08-11 03:00:00,EDR,1005,950,ACTIVE
E001-T000173,E001,E001-AS002,2026-08-11 04:00:00,EDR,891,950,ACTIVE
E001-T000174,E001,E001-AS002,2026-08-11 05:00:00,EDR,997,950,ACTIVE
E001-T000175,E001,E001-AS002,2026-08-11 06:00:00,EDR,905,950,ACTIVE
E001-T000176,E001,E001-AS002,2026-08-11 07:00:00,EDR,986,950,ACTIVE
E001-T000177,E001,E001-AS002,2026-08-11 08:00:00,EDR,978,950,ACTIVE
E001-T000178,E001,E001-AS002,2026-08-11 09:00:00,EDR,1004,950,ACTIVE
E001-T000179,E001,E001-AS002,2026-08-11 10:00:00,EDR,966,950,ACTIVE
E001-T000180,E001,E001-AS002,2026-08-11 11:00:00,EDR,939,950,ACTIVE
E001-T000181,E001,E001-AS002,2026-08-11 12:00:00,EDR,967,950,ACTIVE
E001-T000182,E001,E001-AS002,2026-08-11 13:00:00,EDR,993,950,ACTIVE
E001-T000183,E001,E001-AS002,2026-08-11 14:00:00,EDR,997,950,ACTIVE
E001-T000184,E001,E001-AS002,2026-08-11 15:00:00,EDR,996,950,ACTIVE
E001-T000185,E001,E001-AS002,2026-08-11 16:00:00,EDR,960,950,ACTIVE
E001-T000186,E001,E001-AS002,2026-08-11 17:00:00,EDR,954,950,ACTIVE
E001-T000187,E001,E001-AS002,2026-08-11 18:00:00,EDR,964,950,ACTIVE
E001-T000188,E001,E001-AS002,2026-08-11 19:00:00,EDR,899,950,ACTIVE
E001-T000189,E001,E001-AS002,2026-08-11 20:00:00,EDR,1022,950,ACTIVE
E001-T000190,E001,E001-AS002,2026-08-11 21:00:00,EDR,918,950,ACTIVE
E001-T000191,E001,E001-AS002,2026-08-11 22:00:00,EDR,961,950,ACTIVE
E001-T000192,E001,E001-AS002,2026-08-11 23:00:00,EDR,1018,950,ACTIVE
E001-T000193,E001,E001-AS002,2026-08-12 00:00:00,EDR,952,950,ACTIVE
E001-T000194,E001,E001-AS002,2026-08-12 01:00:00,EDR,1010,950,ACTIVE
E001-T000195,E001,E001-AS002,2026-08-12 02:00:00,EDR,997,950,ACTIVE
E001-T000196,E001,E001-AS002,2026-08-12 03:00:00,EDR,894,950,ACTIVE
E001-T000197,E001,E001-AS002,2026-08-12 04:00:00,EDR,988,950,ACTIVE
E001-T000198,E001,E001-AS002,2026-08-12 05:00:00,EDR,936,950,ACTIVE
E001-T000199,E001,E001-AS002,2026-08-12 06:00:00,EDR,883,950,ACTIVE
E001-T000200,E001,E001-AS002,2026-08-12 07:00:00,EDR,916,950,ACTIVE
E001-T000201,E001,E001-AS002,2026-08-12 08:00:00,EDR,973,950,ACTIVE
E001-T000202,E001,E001-AS002,2026-08-12 09:00:00,EDR,980,950,ACTIVE
E001-T000203,E001,E001-AS002,2026-08-12 10:00:00,EDR,894,950,ACTIVE
E001-T000204,E001,E001-AS002,2026-08-12 11:00:00,EDR,896,950,ACTIVE
E001-T000205,E001,E001-AS002,2026-08-12 12:00:00,EDR,922,950,ACTIVE
E001-T000206,E001,E001-AS002,2026-08-12 13:00:00,EDR,911,950,ACTIVE
E001-T000207,E001,E001-AS002,2026-08-12 14:00:00,EDR,1002,950,ACTIVE
E001-T000208,E001,E001-AS002,2026-08-12 15:00:00,EDR,933,950,ACTIVE
E001-T000209,E001,E001-AS002,2026-08-12 16:00:00,EDR,895,950,ACTIVE
E001-T000210,E001,E001-AS002,2026-08-12 17:00:00,EDR,970,950,ACTIVE
E001-T000211,E001,E001-AS002,2026-08-12 18:00:00,EDR,969,950,ACTIVE
E001-T000212,E001,E001-AS002,2026-08-12 19:00:00,EDR,931,950,ACTIVE
E001-T000213,E001,E001-AS002,2026-08-12 20:00:00,EDR,885,950,ACTIVE
E001-T000214,E001,E001-AS002,2026-08-12 21:00:00,EDR,994,950,ACTIVE
E001-T000215,E001,E001-AS002,2026-08-12 22:00:00,EDR,990,950,ACTIVE
E001-T000216,E001,E001-AS002,2026-08-12 23:00:00,EDR,935,950,ACTIVE
E001-T000217,E001,E001-AS002,2026-08-13 00:00:00,EDR,987,950,ACTIVE
E001-T000218,E001,E001-AS002,2026-08-13 01:00:00,EDR,979,950,ACTIVE
E001-T000219,E001,E001-AS002,2026-08-13 02:00:00,EDR,1007,950,ACTIVE
E001-T000220,E001,E001-AS002,2026-08-13 03:00:00,EDR,943,950,ACTIVE
E001-T000221,E001,E001-AS002,2026-08-13 04:00:00,EDR,948,950,ACTIVE
E001-T000222,E001,E001-AS002,2026-08-13 05:00:00,EDR,962,950,ACTIVE
E001-T000223,E001,E001-AS002,2026-08-13 06:00:00,EDR,1006,950,ACTIVE
E001-T000224,E001,E001-AS002,2026-08-13 07:00:00,EDR,1002,950,ACTIVE
E001-T000225,E001,E001-AS002,2026-08-13 08:00:00,EDR,888,950,ACTIVE
E001-T000226,E001,E001-AS002,2026-08-13 09:00:00,EDR,1021,950,ACTIVE
E001-T000227,E001,E001-AS002,2026-08-13 10:00:00,EDR,970,950,ACTIVE
E001-T000228,E001,E001-AS002,2026-08-13 11:00:00,EDR,979,950,ACTIVE
E001-T000229,E001,E001-AS002,2026-08-13 12:00:00,EDR,1003,950,ACTIVE
E001-T000230,E001,E001-AS002,2026-08-13 13:00:00,EDR,994,950,ACTIVE
E001-T000231,E001,E001-AS002,2026-08-13 14:00:00,EDR,934,950,ACTIVE
E001-T000232,E001,E001-AS002,2026-08-13 15:00:00,EDR,1021,950,ACTIVE
E001-T000233,E001,E001-AS002,2026-08-13 16:00:00,EDR,999,950,ACTIVE
E001-T000234,E001,E001-AS002,2026-08-13 17:00:00,EDR,949,950,ACTIVE
E001-T000235,E001,E001-AS002,2026-08-13 18:00:00,EDR,923,950,ACTIVE
E001-T000236,E001,E001-AS002,2026-08-13 19:00:00,EDR,917,950,ACTIVE
E001-T000237,E001,E001-AS002,2026-08-13 20:00:00,EDR,957,950,ACTIVE
E001-T000238,E001,E001-AS002,2026-08-13 21:00:00,EDR,893,950,ACTIVE
E001-T000239,E001,E001-AS002,2026-08-13 22:00:00,EDR,1003,950,ACTIVE
E001-T000240,E001,E001-AS002,2026-08-13 23:00:00,EDR,993,950,ACTIVE
E001-T000241,E001,E001-AS002,2026-08-14 00:00:00,EDR,1009,950,ACTIVE
E001-T000242,E001,E001-AS002,2026-08-14 01:00:00,EDR,989,950,ACTIVE
E001-T000243,E001,E001-AS002,2026-08-14 02:00:00,EDR,880,950,ACTIVE
E001-T000244,E001,E001-AS002,2026-08-14 03:00:00,EDR,969,950,ACTIVE
E001-T000245,E001,E001-AS002,2026-08-14 04:00:00,EDR,1001,950,ACTIVE
E001-T000246,E001,E001-AS002,2026-08-14 05:00:00,EDR,876,950,ACTIVE
E001-T000247,E001,E001-AS002,2026-08-14 06:00:00,EDR,1015,950,ACTIVE
E001-T000248,E001,E001-AS002,2026-08-14 07:00:00,EDR,898,950,ACTIVE
E001-T000249,E001,E001-AS002,2026-08-14 08:00:00,EDR,943,950,ACTIVE
E001-T000250,E001,E001-AS002,2026-08-14 09:00:00,EDR,1024,950,ACTIVE
E001-T000251,E001,E001-AS002,2026-08-14 10:00:00,EDR,939,950,ACTIVE
E001-T000252,E001,E001-AS002,2026-08-14 11:00:00,EDR,1025,950,ACTIVE
E001-T000253,E001,E001-AS002,2026-08-14 12:00:00,EDR,1012,950,ACTIVE
E001-T000254,E001,E001-AS002,2026-08-14 13:00:00,EDR,1008,950,ACTIVE
E001-T000255,E001,E001-AS002,2026-08-14 14:00:00,EDR,919,950,ACTIVE
E001-T000256,E001,E001-AS002,2026-08-14 15:00:00,EDR,1006,950,ACTIVE
E001-T000257,E001,E001-AS002,2026-08-14 16:00:00,EDR,1007,950,ACTIVE
E001-T000258,E001,E001-AS002,2026-08-14 17:00:00,EDR,888,950,ACTIVE
E001-T000259,E001,E001-AS002,2026-08-14 18:00:00,EDR,928,950,ACTIVE
E001-T000260,E001,E001-AS002,2026-08-14 19:00:00,EDR,886,950,ACTIVE
E001-T000261,E001,E001-AS002,2026-08-14 20:00:00,EDR,975,950,ACTIVE
E001-T000262,E001,E001-AS002,2026-08-14 21:00:00,EDR,972,950,ACTIVE
E001-T000263,E001,E001-AS002,2026-08-14 22:00:00,EDR,881,950,ACTIVE
E001-T000264,E001,E001-AS002,2026-08-14 23:00:00,EDR,969,950,ACTIVE
E001-T000265,E001,E001-AS002,2026-08-15 00:00:00,EDR,984,950,ACTIVE
E001-T000266,E001,E001-AS002,2026-08-15 01:00:00,EDR,988,950,ACTIVE
E001-T000267,E001,E001-AS002,2026-08-15 02:00:00,EDR,939,950,ACTIVE
E001-T000268,E001,E001-AS002,2026-08-15 03:00:00,EDR,887,950,ACTIVE
E001-T000269,E001,E001-AS002,2026-08-15 04:00:00,EDR,888,950,ACTIVE
E001-T000270,E001,E001-AS002,2026-08-15 05:00:00,EDR,906,950,ACTIVE
E001-T000271,E001,E001-AS002,2026-08-15 06:00:00,EDR,885,950,ACTIVE
E001-T000272,E001,E001-AS002,2026-08-15 07:00:00,EDR,964,950,ACTIVE
E001-T000273,E001,E001-AS002,2026-08-15 08:00:00,EDR,952,950,ACTIVE
E001-T000274,E001,E001-AS002,2026-08-15 09:00:00,EDR,941,950,ACTIVE
E001-T000275,E001,E001-AS002,2026-08-15 10:00:00,EDR,875,950,ACTIVE
E001-T000276,E001,E001-AS002,2026-08-15 11:00:00,EDR,926,950,ACTIVE
E001-T000277,E001,E001-AS002,2026-08-15 12:00:00,EDR,892,950,ACTIVE
E001-T000278,E001,E001-AS002,2026-08-15 13:00:00,EDR,1004,950,ACTIVE
E001-T000279,E001,E001-AS002,2026-08-15 14:00:00,EDR,979,950,ACTIVE
E001-T000280,E001,E001-AS002,2026-08-15 15:00:00,EDR,946,950,ACTIVE
E001-T000281,E001,E001-AS002,2026-08-15 16:00:00,EDR,908,950,ACTIVE
E001-T000282,E001,E001-AS002,2026-08-15 17:00:00,EDR,887,950,ACTIVE
E001-T000283,E001,E001-AS002,2026-08-15 18:00:00,EDR,996,950,ACTIVE
E001-T000284,E001,E001-AS002,2026-08-15 19:00:00,EDR,889,950,ACTIVE
E001-T000285,E001,E001-AS002,2026-08-15 20:00:00,EDR,929,950,ACTIVE
E001-T000286,E001,E001-AS002,2026-08-15 21:00:00,EDR,919,950,ACTIVE
E001-T000287,E001,E001-AS002,2026-08-15 22:00:00,EDR,932,950,ACTIVE
E001-T000288,E001,E001-AS002,2026-08-15 23:00:00,EDR,997,950,ACTIVE
E001-T000289,E001,E001-AS003,2026-08-10 00:00:00,SIEM,1483,1400,ACTIVE
E001-T000290,E001,E001-AS003,2026-08-10 01:00:00,SIEM,1431,1400,ACTIVE
E001-T000291,E001,E001-AS003,2026-08-10 02:00:00,SIEM,1439,1400,ACTIVE
E001-T000292,E001,E001-AS003,2026-08-10 03:00:00,SIEM,1303,1400,ACTIVE
E001-T000293,E001,E001-AS003,2026-08-10 04:00:00,SIEM,1414,1400,ACTIVE
E001-T000294,E001,E001-AS003,2026-08-10 05:00:00,SIEM,1424,1400,ACTIVE
E001-T000295,E001,E001-AS003,2026-08-10 06:00:00,SIEM,1324,1400,ACTIVE
E001-T000296,E001,E001-AS003,2026-08-10 07:00:00,SIEM,1366,1400,ACTIVE
E001-T000297,E001,E001-AS003,2026-08-10 08:00:00,SIEM,1335,1400,ACTIVE
E001-T000298,E001,E001-AS003,2026-08-10 09:00:00,SIEM,1455,1400,ACTIVE
E001-T000299,E001,E001-AS003,2026-08-10 10:00:00,SIEM,1494,1400,ACTIVE
E001-T000300,E001,E001-AS003,2026-08-10 11:00:00,SIEM,1426,1400,ACTIVE
E001-T000301,E001,E001-AS003,2026-08-10 12:00:00,SIEM,1387,1400,ACTIVE
E001-T000302,E001,E001-AS003,2026-08-10 13:00:00,SIEM,1336,1400,ACTIVE
E001-T000303,E001,E001-AS003,2026-08-10 14:00:00,SIEM,1488,1400,ACTIVE
E001-T000304,E001,E001-AS003,2026-08-10 15:00:00,SIEM,1319,1400,ACTIVE
E001-T000305,E001,E001-AS003,2026-08-10 16:00:00,SIEM,1315,1400,ACTIVE
E001-T000306,E001,E001-AS003,2026-08-10 17:00:00,SIEM,1451,1400,ACTIVE
E001-T000307,E001,E001-AS003,2026-08-10 18:00:00,SIEM,1366,1400,ACTIVE
